id,uploadSum,0to1,1to2,2to3,3to4,4to5,5to6,6to7,7to8,8to9,9to10,10to11,11to12,12to13,13to14,14to15,15to16,16to17,17to18,18to19,19to20,20to21,21to22,22to23,23to24,0to1rate,1to2rate,2to3rate,3to4rate,4to5rate,5to6rate,6to7rate,7to8rate,8to9rate,9to10rate,10to11rate,11to12rate,12to13rate,13to14rate,14to15rate,15to16rate,16to17rate,17to18rate,18to19rate,19to20rate,20to21rate,21to22rate,22to23rate,23to24rate,dayRate,afternoonRate,nightRate,deepRate,timeType,caseNumFinish,avgUploadNum,avgScore,avgScoreIgnoreUndo,avgTimeSpan,uploadSumOfType0,avgUploadNumOfType0,avgUploadNumIgnoreUndoOfType0,avgScoreOfType0,avgScoreIgnoreUndoOfType0,uploadSumOfType1,avgUploadNumOfType1,avgUploadNumIgnoreUndoOfType1,avgScoreOfType1,avgScoreIgnoreUndoOfType1,uploadSumOfType2,avgUploadNumOfType2,avgUploadNumIgnoreUndoOfType2,avgScoreOfType2,avgScoreIgnoreUndoOfType2,uploadSumOfType3,avgUploadNumOfType3,avgUploadNumIgnoreUndoOfType3,avgScoreOfType3,avgScoreIgnoreUndoOfType3,uploadSumOfType4,avgUploadNumOfType4,avgUploadNumIgnoreUndoOfType4,avgScoreOfType4,avgScoreIgnoreUndoOfType4,uploadSumOfType5,avgUploadNumOfType5,avgUploadNumIgnoreUndoOfType5,avgScoreOfType5,avgScoreIgnoreUndoOfType5,uploadSumOfType6,avgUploadNumOfType6,avgUploadNumIgnoreUndoOfType6,avgScoreOfType6,avgScoreIgnoreUndoOfType6,uploadSumOfType7,avgUploadNumOfType7,avgUploadNumIgnoreUndoOfType7,avgScoreOfType7,avgScoreIgnoreUndoOfType7,finishRateOfType0,finishRateOfType1,finishRateOfType2,finishRateOfType3,finishRateOfType4,finishRateOfType5,finishRateOfType6,finishRateOfType7,userAbility,userAbilityOfType0,userAbilityOfType1,userAbilityOfType2,userAbilityOfType3,userAbilityOfType4,userAbilityOfType5,userAbilityOfType6,userAbilityOfType7
104,579,3,0,0,0,0,0,0,0,23,61,55,48,3,0,28,76,28,51,27,41,77,19,12,27,0.0051813471502590676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03972366148531952,0.10535405872193436,0.09499136442141624,0.08290155440414508,0.0051813471502590676,0.0,0.04835924006908463,0.13126079447322972,0.04835924006908463,0.08808290155440414,0.046632124352331605,0.07081174438687393,0.13298791018998274,0.03281519861830743,0.02072538860103627,0.046632124352331605,0.3229706390328152,0.3212435233160622,0.3506044905008636,0.0051813471502590676,2,193,3.0,94.41793969849243,97.35321243523316,306.05647668393766,45,1.875,1.9565217391304348,95.83333333333331,100.0,80,2.6666666666666665,2.7586206896551726,95.0,98.27586206896551,69,4.6,5.75,60.16666666666666,75.20833333333333,121,3.4571428571428573,3.78125,86.07142857142857,94.140625,69,1.9714285714285715,1.9714285714285715,99.04771428571428,99.04771428571428,60,3.333333333333333,3.5294117647058822,90.0,95.29411764705885,75,2.586206896551724,2.586206896551724,100.0,100.0,150,3.0,3.0,100.0,100.0,0.9583333333333334,0.9666666666666668,0.8,0.9142857142857144,1.0,0.9444444444444444,1.0,1.0,79.25268374851451,77.55922438833174,78.03441691228745,68.0214267644936,80.98269693086105,80.55343109322834,83.34267510708837,82.12812300167268,83.39947579015286
105,428,2,0,0,0,0,0,0,0,0,37,26,10,5,9,24,52,22,18,11,30,67,58,37,20,0.004672897196261682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08644859813084113,0.060747663551401876,0.02336448598130841,0.011682242990654205,0.02102803738317757,0.05607476635514018,0.12149532710280375,0.0514018691588785,0.04205607476635514,0.02570093457943925,0.07009345794392523,0.15654205607476634,0.13551401869158874,0.08644859813084113,0.04672897196261682,0.1705607476635514,0.3037383177570093,0.5210280373831775,0.004672897196261682,2,126,3.3968253968253967,60.0833,95.37031746031748,217.7253968253968,25,1.7857142857142858,2.272727272727273,73.8092857142857,93.93909090909092,38,1.7272727272727273,2.375,72.72727272727273,100.0,0,0.0,-0.0,0.0,-0.0,8,0.26666666666666666,8.0,3.333333333333333,100.0,91,2.7575757575757582,3.25,78.78787878787878,92.85714285714286,108,6.0,7.2,66.66666666666667,80.0,24,0.8,1.6,50.0,100.0,168,3.111111111111111,3.36,92.28388888888887,99.6666,0.7857142857142857,0.7272727272727273,0.0,0.03333333333333333,0.8484848484848485,0.8333333333333334,0.5,0.925925925925926,49.203105731714736,64.76835204197377,62.17332007675314,0.0,3.0609041444652965,71.56015049694642,72.1635791362108,41.583335380599834,78.31520457676862
106,207,8,7,0,0,0,0,0,0,3,23,10,18,12,16,5,5,7,11,17,15,11,9,20,10,0.03864734299516908,0.033816425120772944,0.0,0.0,0.0,0.0,0.0,0.0,0.014492753623188406,0.1111111111111111,0.04830917874396135,0.08695652173913042,0.05797101449275361,0.07729468599033816,0.024154589371980683,0.024154589371980683,0.033816425120772944,0.05314009661835749,0.0821256038647343,0.07246376811594203,0.05314009661835749,0.043478260869565216,0.0966183574879227,0.04830917874396135,0.2608695652173913,0.2705314009661836,0.3961352657004831,0.07246376811594203,2,200,1.035,100.0,100.0,0.031,12,1.0,1.0,100.0,100.0,33,1.1,1.1,100.0,100.0,16,1.1428571428571428,1.1428571428571428,100.0,100.0,30,1.0344827586206895,1.0344827586206895,100.0,100.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,18,1.0,1.0,100.0,100.0,33,1.03125,1.03125,100.0,100.0,54,1.018867924528302,1.018867924528302,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,85.04441463837065,82.29140373778381,84.06141512696037,90.12470438754734,88.71363112913455,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
107,250,0,0,0,0,0,0,0,0,0,1,3,14,13,6,4,4,12,10,59,32,41,34,12,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.012,0.055999999999999994,0.052000000000000005,0.024,0.016,0.016,0.048,0.04,0.23600000000000002,0.128,0.16399999999999998,0.136,0.048,0.02,0.07200000000000001,0.196,0.7320000000000001,0.0,2,200,1.25,100.0,100.0,216.43216666666657,18,1.2857142857142858,1.2857142857142858,100.0,100.0,25,1.0869565217391304,1.0869565217391304,100.0,100.0,21,1.4,1.4,100.0,100.0,36,1.1612903225806452,1.1612903225806452,100.0,100.0,45,1.2857142857142858,1.2857142857142858,100.0,100.0,27,1.35,1.35,100.0,100.0,34,1.1333333333333333,1.1333333333333333,100.0,100.0,68,1.2830188679245282,1.2830188679245282,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.99331444719022,84.45076708321007,86.1821101248865,96.52594505843837,92.27574598151243,84.99007890645674,94.06842279896709,86.22403108601468,87.2294145380359
108,38,0,0,0,0,0,0,0,0,7,0,0,4,4,8,7,3,1,1,0,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18421052631578946,0.0,0.0,0.10526315789473684,0.10526315789473684,0.21052631578947367,0.18421052631578946,0.07894736842105263,0.02631578947368421,0.02631578947368421,0.0,0.0,0.0,0.0,0.07894736842105263,0.0,0.2894736842105263,0.631578947368421,0.07894736842105263,0.0,1,25,1.52,11.89281407035176,94.6668,760.5633333333333,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,37,1.2758620689655171,1.5416666666666667,81.60931034482759,98.61125,1,0.02,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8275862068965517,0.02,8.681053004959997,0.0,0.0,0.0,0.0,0.0,0.0,67.99226828735969,1.4561557523202793
109,244,35,28,14,8,5,8,4,5,6,12,6,6,7,0,0,0,3,10,10,19,21,12,5,20,0.14344262295081964,0.11475409836065575,0.05737704918032788,0.032786885245901634,0.020491803278688527,0.032786885245901634,0.016393442622950817,0.020491803278688527,0.024590163934426233,0.049180327868852465,0.024590163934426233,0.024590163934426233,0.02868852459016393,0.0,0.0,0.0,0.012295081967213116,0.04098360655737705,0.04098360655737705,0.0778688524590164,0.0860655737704918,0.049180327868852465,0.020491803278688527,0.08196721311475409,0.19262295081967207,0.0819672131147541,0.35655737704918034,0.3688524590163935,3,199,1.2261306532663316,100.0,100.0,113.23685092127306,27,1.125,1.125,100.0,100.0,38,1.2666666666666666,1.2666666666666666,100.0,100.0,21,1.4,1.4,100.0,100.0,45,1.2857142857142858,1.2857142857142858,100.0,100.0,43,1.2285714285714286,1.2285714285714286,100.0,100.0,24,1.3333333333333333,1.3333333333333333,100.0,100.0,34,1.1724137931034482,1.1724137931034482,100.0,100.0,57,1.14,1.14,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
110,761,0,0,0,0,0,0,0,0,10,50,59,33,6,0,8,31,164,51,22,98,154,23,43,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013140604467805518,0.0657030223390276,0.07752956636005258,0.04336399474375821,0.007884362680683309,0.0,0.010512483574244415,0.04073587385019711,0.21550591327201046,0.06701708278580815,0.028909329829172138,0.1287779237844941,0.20236530880420497,0.030223390275952694,0.05650459921156373,0.01182654402102497,0.1997371879106439,0.3416557161629435,0.4586070959264126,0.0,2,171,4.450292397660818,83.7,97.89473684210527,129.64805068226119,42,3.0,3.2307692307692313,92.85714285714286,100.0,101,4.391304347826087,4.391304347826087,95.65217391304348,95.65217391304348,18,1.2,3.6,33.333333333333336,100.0,152,4.903225806451613,4.903225806451613,93.54838709677419,93.54838709677419,127,3.628571428571429,3.628571428571429,98.85714285714286,98.85714285714286,39,1.95,3.9,50.0,100.0,110,3.6666666666666665,3.6666666666666665,99.33333333333331,99.33333333333331,242,4.566037735849057,5.5,81.13207547169812,97.72727272727272,0.9285714285714286,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.8301886792452831,71.72494790725185,78.39182847372383,85.73084566518925,29.388023803880365,91.38787349266623,84.87471599073038,45.486674824581016,86.13708674063145,72.40253426661224
111,218,3,0,0,0,0,0,0,0,2,27,16,11,0,0,6,9,14,6,14,19,31,25,23,12,0.013761467889908258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009174311926605505,0.12385321100917432,0.07339449541284404,0.05045871559633028,0.0,0.0,0.027522935779816515,0.041284403669724766,0.06422018348623854,0.027522935779816515,0.06422018348623854,0.0871559633027523,0.14220183486238533,0.1146788990825688,0.10550458715596332,0.05504587155963303,0.2568807339449541,0.16055045871559634,0.5688073394495413,0.013761467889908258,2,199,1.0954773869346734,99.5,100.0,0.2296482412060302,17,1.2142857142857142,1.2142857142857142,100.0,100.0,29,1.2608695652173914,1.2608695652173914,100.0,100.0,20,1.3333333333333333,1.3333333333333333,100.0,100.0,33,1.064516129032258,1.064516129032258,100.0,100.0,37,1.0571428571428572,1.088235294117647,97.14285714285714,100.0,22,1.1,1.1,100.0,100.0,31,1.0333333333333334,1.0333333333333334,100.0,100.0,57,1.0754716981132075,1.0754716981132075,100.0,100.0,1.0,1.0,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,88.7141147474932,84.45076708321007,86.1821101248865,96.52594505843837,92.27574598151243,82.75648130888064,94.06842279896709,86.22403108601468,87.2294145380359
112,141,1,0,0,0,0,0,0,0,0,2,2,3,4,9,3,15,11,3,0,5,16,22,19,26,0.007092198581560284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014184397163120569,0.014184397163120569,0.02127659574468085,0.02836879432624113,0.06382978723404255,0.02127659574468085,0.10638297872340426,0.07801418439716312,0.02127659574468085,0.0,0.03546099290780142,0.11347517730496455,0.15602836879432624,0.1347517730496454,0.18439716312056734,0.04964539007092199,0.3191489361702127,0.6241134751773051,0.007092198581560284,2,76,1.8552631578947367,35.23335,92.71934210526315,3.4002192982456143,13,0.9285714285714286,1.8571428571428568,38.57142857142857,77.14285714285714,8,0.3636363636363637,1.1428571428571428,24.62136363636364,77.38142857142857,0,0.0,-0.0,0.0,-0.0,6,0.2,6.0,1.3333333333333333,40.0,1,0.030303030303030307,1.0,2.4242424242424243,80.0,25,1.3888888888888888,2.083333333333333,66.66666666666667,100.0,19,0.6333333333333333,1.1875,49.83333333333334,93.4375,85,1.5740740740740742,2.023809523809524,71.88277777777778,92.42071428571428,0.5,0.3181818181818182,0.0,0.03333333333333333,0.030303030303030307,0.6666666666666666,0.5333333333333333,0.7777777777777778,29.65658692375731,38.756649281030775,25.902772422837728,0.0,2.6805174101063978,2.5805400199886153,59.11999644459049,44.03190512673366,64.18031468477078
113,239,1,0,0,0,0,0,0,0,3,18,16,9,7,8,12,8,23,6,9,27,37,20,27,8,0.0041841004184100415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012552301255230124,0.07531380753138077,0.06694560669456066,0.037656903765690385,0.029288702928870293,0.03347280334728033,0.0502092050209205,0.03347280334728033,0.09623430962343096,0.02510460251046025,0.037656903765690385,0.11297071129707112,0.15481171548117156,0.08368200836820082,0.11297071129707112,0.03347280334728033,0.19246861924686195,0.26778242677824265,0.5355648535564853,0.0041841004184100415,2,184,1.298913043478261,89.91665,97.7354891304348,17.804619565217386,22,1.5714285714285714,1.6923076923076923,81.42857142857143,87.69230769230771,25,1.1363636363636365,1.1363636363636365,96.06045454545456,96.06045454545456,9,0.6428571428571429,1.0,64.28571428571429,100.0,30,1.0,1.3636363636363635,71.33333333333333,97.27272727272728,39,1.181818181818182,1.181818181818182,99.3939393939394,99.3939393939394,22,1.2222222222222223,1.2941176470588236,91.66666666666669,97.05882352941177,36,1.2,1.2,96.66666666666669,96.66666666666669,79,1.4629629629629632,1.490566037735849,94.13574074074074,95.91188679245285,0.9285714285714286,1.0,0.6428571428571429,0.7333333333333333,1.0,0.9444444444444444,1.0,0.9814814814814816,78.20408617535821,75.97175155149026,85.20218391793998,61.52624595233087,64.2981755552127,85.3526824335267,86.05588531640116,85.67067992945736,81.55508474650671
114,257,0,0,0,0,0,0,0,0,2,6,15,15,13,19,24,29,22,19,6,13,32,17,19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007782101167315175,0.02334630350194553,0.058365758754863814,0.058365758754863814,0.05058365758754864,0.07392996108949416,0.0933852140077821,0.11284046692607005,0.08560311284046693,0.07392996108949416,0.02334630350194553,0.05058365758754864,0.1245136186770428,0.06614785992217899,0.07392996108949416,0.02334630350194553,0.14785992217898833,0.490272373540856,0.3618677042801557,0.0,1,199,1.2914572864321607,100.0,100.0,78.50435510887773,35,1.4583333333333333,1.4583333333333333,100.0,100.0,38,1.2666666666666666,1.2666666666666666,100.0,100.0,20,1.3333333333333333,1.3333333333333333,100.0,100.0,49,1.4,1.4,100.0,100.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,33,1.8333333333333333,1.8333333333333333,100.0,100.0,31,1.0689655172413792,1.0689655172413792,100.0,100.0,76,1.52,1.52,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,86.04112675476752,82.49521743635493,82.65869217177855,94.38012146099034,91.77747952770618,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
115,221,0,0,0,0,0,0,0,0,8,11,20,21,9,11,2,6,23,21,20,24,28,7,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03619909502262444,0.049773755656108594,0.09049773755656107,0.09502262443438914,0.04072398190045249,0.049773755656108594,0.00904977375565611,0.027149321266968326,0.10407239819004524,0.09502262443438914,0.09049773755656107,0.1085972850678733,0.12669683257918551,0.03167420814479638,0.045248868778280535,0.0,0.27149321266968324,0.3257918552036199,0.4027149321266969,0.0,2,108,2.0462962962962963,52.425,97.08333333333331,2636.806635802469,35,2.1875,2.9166666666666665,75.0,100.0,6,0.2727272727272727,2.0,13.636363636363635,100.0,7,0.3333333333333333,2.333333333333333,14.285714285714285,100.0,2,0.06666666666666668,2.0,3.333333333333333,100.0,56,1.6,2.0,80.0,100.0,12,0.631578947368421,3.0,15.789473684210524,75.0,42,1.2727272727272727,1.9090909090909087,63.63636363636363,95.45454545454544,90,1.875,1.9148936170212767,95.52083333333331,97.55319148936172,0.75,0.13636363636363635,0.14285714285714285,0.03333333333333333,0.8,0.21052631578947367,0.6666666666666666,0.9791666666666666,37.99737167582889,63.281116723272476,11.27041636291868,12.036654683579775,2.5823713130909374,63.17502917370762,18.699414496314308,53.10291796970393,79.83105268404337
116,199,3,0,0,0,0,0,0,0,2,6,5,23,12,25,8,14,23,22,22,19,9,1,2,3,0.01507537688442211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010050251256281407,0.03015075376884422,0.02512562814070352,0.11557788944723618,0.06030150753768844,0.12562814070351758,0.04020100502512563,0.07035175879396985,0.11557788944723618,0.11055276381909547,0.11055276381909547,0.09547738693467336,0.04522613065326633,0.005025125628140704,0.010050251256281407,0.01507537688442211,0.18090452261306533,0.5226130653266331,0.2814070351758794,0.01507537688442211,1,176,1.130681818181818,86.13065326633165,97.38636363636364,613.0635416666665,23,0.9583333333333334,1.0454545454545454,91.66666666666669,100.0,28,0.9333333333333332,1.0,93.33333333333331,100.0,5,0.3333333333333333,1.0,33.333333333333336,100.0,23,0.6571428571428571,1.0,57.714285714285715,87.82608695652173,40,1.1428571428571428,1.1428571428571428,100.0,100.0,22,1.2222222222222223,1.2941176470588236,84.44444444444444,89.41176470588233,29,1.0,1.0357142857142858,96.55172413793105,100.0,60,1.2,1.25,94.8,98.75,0.9166666666666666,0.9333333333333332,0.3333333333333333,0.6571428571428571,1.0,0.9444444444444444,0.9655172413793104,0.96,69.41507161447525,74.14293384715424,74.93200983734774,28.383443783292936,56.418261096462416,80.83709262611892,81.87797289528251,79.21584500830161,79.51301382184171
117,238,0,0,0,0,0,0,0,0,4,4,11,15,4,15,43,20,25,26,26,17,11,5,10,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01680672268907563,0.01680672268907563,0.04621848739495799,0.06302521008403361,0.01680672268907563,0.06302521008403361,0.18067226890756305,0.08403361344537816,0.10504201680672268,0.1092436974789916,0.1092436974789916,0.07142857142857142,0.04621848739495799,0.02100840336134454,0.04201680672268908,0.008403361344537815,0.14285714285714285,0.5588235294117647,0.2983193277310925,0.0,1,200,1.19,100.0,100.0,959.5126666666665,17,1.2142857142857142,1.2142857142857142,100.0,100.0,30,1.3636363636363635,1.3636363636363635,100.0,100.0,17,1.2142857142857142,1.2142857142857142,100.0,100.0,40,1.3333333333333333,1.3333333333333333,100.0,100.0,39,1.181818181818182,1.181818181818182,100.0,100.0,18,1.0,1.0,100.0,100.0,36,1.2,1.2,100.0,100.0,65,1.2037037037037035,1.2037037037037035,100.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,88.95325613210024,84.74408046037888,85.88858958115078,99.55702731245376,92.4865666643209,85.54940202258615,92.1515128031624,86.70577003044932,84.54310018229963
118,63,0,0,0,0,0,0,0,0,0,1,0,6,0,2,3,7,4,3,20,6,4,5,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015873015873015872,0.0,0.09523809523809523,0.0,0.031746031746031744,0.047619047619047616,0.1111111111111111,0.06349206349206349,0.047619047619047616,0.31746031746031744,0.09523809523809523,0.06349206349206349,0.07936507936507936,0.031746031746031744,0.0,0.1111111111111111,0.3015873015873016,0.5873015873015873,0.0,2,53,1.1886792452830188,25.375,95.75471698113206,33.51886792452831,12,0.8571428571428571,1.0909090909090908,73.21428571428571,93.1818181818182,8,0.3636363636363637,1.1428571428571428,27.272727272727273,85.71428571428571,0,0.0,-0.0,0.0,-0.0,1,0.03333333333333333,1.0,3.333333333333333,100.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,0,0.0,-0.0,0.0,-0.0,50,0.925925925925926,1.2195121951219512,74.07407407407408,97.56097560975608,0.7857142857142857,0.3181818181818182,0.0,0.03333333333333333,0.0,0.0,0.0,0.7592592592592593,19.81811153837576,66.3387880398,26.133013776446454,0.0,3.0609041444652965,0.0,0.0,0.0,63.01218634629434
119,235,40,42,7,0,0,0,0,0,0,5,8,10,16,4,2,2,2,7,6,2,0,5,37,40,0.1702127659574468,0.17872340425531916,0.029787234042553193,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085,0.03404255319148936,0.0425531914893617,0.06808510638297872,0.01702127659574468,0.00851063829787234,0.00851063829787234,0.00851063829787234,0.029787234042553193,0.02553191489361702,0.00851063829787234,0.0,0.02127659574468085,0.1574468085106383,0.1702127659574468,0.09787234042553193,0.1404255319148936,0.3829787234042553,0.3787234042553192,2,190,1.236842105263158,95.0,100.0,298.09763157894736,13,1.0833333333333333,1.0833333333333333,100.0,100.0,37,1.2333333333333334,1.2758620689655171,96.66666666666669,100.0,14,1.0,1.1666666666666667,85.71428571428571,100.0,24,0.8275862068965517,1.1428571428571428,72.41379310344827,100.0,43,1.2285714285714286,1.2285714285714286,100.0,100.0,27,1.5,1.5,100.0,100.0,35,1.09375,1.09375,100.0,100.0,68,1.2830188679245282,1.2830188679245282,100.0,100.0,1.0,0.9666666666666668,0.8571428571428571,0.7241379310344828,1.0,1.0,1.0,1.0,79.55711579120097,82.29140373778381,80.29223038397953,74.5449012795759,64.16422820272939,81.77525876015213,84.49560571925068,84.33104557415895,84.56225267197748
120,223,16,0,0,0,0,0,0,0,1,2,2,7,14,7,5,10,16,22,16,13,15,34,27,16,0.07174887892376683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004484304932735426,0.008968609865470852,0.008968609865470852,0.03139013452914798,0.06278026905829596,0.03139013452914798,0.022421524663677132,0.044843049327354265,0.07174887892376683,0.09865470852017937,0.07174887892376683,0.05829596412556054,0.06726457399103139,0.15246636771300448,0.1210762331838565,0.07174887892376683,0.05381165919282512,0.33183856502242154,0.5426008968609866,0.07174887892376683,2,198,1.1262626262626263,99.49748743718591,100.0,589.930218855219,26,1.0833333333333333,1.1304347826086956,95.83333333333331,100.0,31,1.0333333333333334,1.0689655172413792,96.66666666666669,100.0,15,1.0,1.0,100.0,100.0,39,1.1142857142857143,1.1470588235294117,97.14285714285714,100.0,38,1.0857142857142856,1.0857142857142856,100.0,100.0,19,1.0555555555555556,1.0555555555555556,100.0,100.0,35,1.206896551724138,1.206896551724138,100.0,100.0,58,1.16,1.16,100.0,100.0,0.9583333333333334,0.9666666666666668,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,84.50744320056032,77.55922438833174,78.70989773336,94.38012146099034,88.3927985804903,80.83709262611892,90.65281202336563,82.12812300167268,83.39947579015286
121,93,9,6,3,0,0,0,0,0,0,0,2,4,0,1,3,7,4,4,4,4,5,11,13,13,0.0967741935483871,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086027,0.04301075268817205,0.0,0.010752688172043013,0.03225806451612903,0.07526881720430108,0.04301075268817205,0.04301075268817205,0.04301075268817205,0.04301075268817205,0.053763440860215055,0.11827956989247312,0.13978494623655913,0.13978494623655913,0.06451612903225806,0.20430107526881724,0.5376344086021505,0.1935483870967742,2,81,1.148148148148148,40.5,100.0,222.3639917695473,11,0.9166666666666666,1.1,83.33333333333333,100.0,14,0.4666666666666667,1.5555555555555556,30.0,100.0,9,0.6428571428571429,2.25,28.57142857142857,100.0,0,0.0,-0.0,0.0,-0.0,36,1.0285714285714285,1.0285714285714285,100.0,100.0,14,0.7777777777777778,1.1666666666666667,66.66666666666667,100.0,15,0.46875,1.1538461538461535,40.625,100.0,14,0.2641509433962264,1.1666666666666667,22.641509433962263,100.0,0.8333333333333334,0.3,0.2857142857142857,0.0,1.0,0.6666666666666666,0.40625,0.22641509433962265,38.502489744675536,67.16311342031798,24.862959139146778,25.32520607858354,0.0,81.77525876015213,56.44823907434512,34.194835359925754,18.250306124932976
122,180,18,2,0,0,0,0,0,0,0,2,6,11,17,2,3,1,6,14,19,23,18,7,15,16,0.1,0.011111111111111113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011111111111111113,0.03333333333333333,0.06111111111111111,0.09444444444444444,0.011111111111111113,0.016666666666666666,0.005555555555555557,0.03333333333333333,0.07777777777777778,0.10555555555555557,0.12777777777777774,0.1,0.03888888888888889,0.08333333333333333,0.08888888888888889,0.10555555555555557,0.2388888888888889,0.5444444444444444,0.11111111111111112,2,146,1.2328767123287672,71.9,98.4931506849315,354.7561643835617,4,0.25,1.0,25.0,100.0,25,1.1363636363636365,1.25,90.0,99.0,10,0.4761904761904762,2.0,23.809523809523807,100.0,4,0.13333333333333333,1.3333333333333333,10.0,100.0,43,1.2285714285714286,1.2285714285714286,100.0,100.0,21,1.1052631578947372,1.5,69.47368421052633,94.28571428571428,33,1.0,1.1,90.9090909090909,100.0,55,1.1458333333333333,1.1458333333333333,97.5,97.5,0.25,0.9090909090909092,0.2380952380952381,0.1,1.0,0.7368421052631579,0.9090909090909092,1.0,53.93478093537392,19.443057153367988,75.13646076159668,25.04213873635131,8.715404941354667,79.47391474223245,67.82781420037409,74.7054956531304,81.13396129458378
